superficieEtage1,superficieEtage2,superficieRallonge3Saisons,typeAlleeAcces,nbChambres,typeBatiment,conditionSousSol,expositionSousSol,superficieFinieSousSol1,superficieFinieSousSol2,qualiteSurfaceFinieSousSol1,qualiteSurfaceFinieSousSol2,nbSallesBainSs,nbDemiSallesBainSs,superficieSousSolNonAmenagee,climatisation,proxRoute1,proxRoute2,systElectrique,superficiePorcheFerme,conditionExterieur,qualiteExterieur,materiauExterieur1,materiauExterieur2,cloture,qualiteCheminee,nbCheminees,fondation,nbSallesBain,fonctionnalites,superficieGarage,nbPlacesVoiture,conditionGarage,interieurGarage,qualiteGarage,typeGarage,anneeConstrGarage,superficieHabitableSaufSs,nbDemiSallesBain,chauffage,qualiteChauffage,styleBatiment,id,nbCuisines,qualiteCuisine,contourTerrain,penteTerrain,superficieTerrain,configTerrain,longTerrainRue,formeTerrain,superficieQualiteInferieure,typeClasseBatiment,zonage,superficiePlacageMaconnerie,typePlacageMaconnerie,elementsDivers,valeursElementsDivers,moisVente,quartier,superficiePorcheOuvert,conditionGlobale,qualiteGlobale,alleePavee,superficiePiscine,qualitePiscine,materiauToit,styleToit,conditionVente,prix,typeVente,superficieSolarium,typeRouteAcces,nbPieces,superficieTotaleSousSol,utilites,superficieTerrasseBois,anneeConstruction,anneeRenovation,anneeVente,date_taux_inflation,taux_inflation,changement_annuel_taux_inflation,annee_taux_inflation,date_taux_criminalite,ames_taux_criminalite,iowa_taux_criminalite,etatsunis_taux_criminalite,annee_taux_criminalite,annee_indice_prix_logements,moyenne_indice_prix_logements,Latitude,Longitude,Coordonnées,ancienneteRenovation,ancienneteConstruction,superficieTotale,mois_anneeVente,route_ville,autoroute,proximite_gare,proximite_parc,nbTotalSallesBain,hauteurSs
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,No alley access,2,1Fam,Condition Ss Bonne,Exposition moyenne,< 500 m2,500-1000 m2,Faible qualité,Quartiers de vie moyenne,1.0,0.0,0,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,TA,VinylSd,VinylSd,Pas de clôture,Qualité inconnue,0,Fondation Béton,1,Typique,40-60 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,1980-1989,100-150 m2,0,Chauffage air pulsé,Moyen/Typique,SFoyer,2143,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,CulDSac,Entre 21 et 30 m,IR1,0 m2,85,RL,0,None,Non défini,Pas d elements divers,3,Sawyer,0,3,3,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,5,75-100 m2,AllPub,10-20 m2,2005 et plus,2010 et plus,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498",24,24,200-300,3-2008,Oui,Non,Non,Non,2.0,Hauteur sous-sol 2.3 - 2.5 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,2fmCon,Condition Ss à rénover,Aucune exposition,1000-1500 m2,0,Quartiers de vie sous la moyenne,Non fini,1.0,0.0,0,Oui,Feedr,Norm,Boîte à disjoncteurs,101-200 m2,TA,TA,BrkFace,Stucco,Pas de clôture,Qualité inconnue,0,Fondation Béton,1,Typique,30-40 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Autre type garage,Avant 1950,100-150 m2,0,Chauffage air pulsé,Mauvais,1Story,2144,1,Qualité cusine bonne,Lvl,Gtl,Entre 1001 et 2000 m2,Inside,Entre 11 et 20 m,Reg,0 m2,190,RL,0,None,Non défini,Pas d elements divers,1,Sawyer,0,2,3,Pavée,Pas de piscine,Non défini,CompShg,Gable,Condition Vente Autre,,Vente Garantie Conventionnelle,Pas de solarium,Pave,6,100-150 m2,AllPub,0,1900-1925,1950-1960,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498",58,88,200-300,1-2008,Oui,Oui,Non,Non,2.0,Hauteur sous-sol 2 - 2.2 m
500-1000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Aucune exposition,500-1000 m2,0,Bonne qualité de vie,Non fini,1.0,0.0,< 500 m2,Oui,Feedr,Norm,Boîte à disjoncteurs,Pas de porche fermé,Gd,TA,VinylSd,VinylSd,Pas de clôture,Qualité inconnue,0,Fondation Ciment,1,Typique,20-30 m2,1.0,Condition garage bonne,Fini,Typique/Moyenne,Garage Attaché à la maison,1960-1969,75-100 m2,0,Chauffage air pulsé,Excellent,1Story,2145,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Entre 21 et 30 m,Reg,0 m2,20,RL,0,None,Non défini,Pas d elements divers,5,Sawyer,0,4,3,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,6,75-100 m2,AllPub,10-20 m2,1960-1970,2000-2005,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498",5,45,< 200,5-2008,Oui,Oui,Non,Non,2.0,Hauteur sous-sol 2 - 2.2 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,No alley access,1,1Fam,Condition Ss Bonne,Bonne exposition,500-1000 m2,0,Bonne qualité de vie,Non fini,1.0,0.0,< 500 m2,Oui,PosA,Norm,Boîte à fusibles,201-300 m2,TA,TA,HdBoard,HdBoard,Pas de clôture,Moyenne,1,Fondation Ciment,1,Typique,40-60 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,1950-1959,100-150 m2,0,Chauffage air pulsé,Moyen/Typique,1Story,2146,1,Qualité cusine bonne,Lvl,Gtl,Entre 1001 et 2000 m2,Inside,Entre 21 et 30 m,Reg,0 m2,20,RL,0,None,Non défini,Pas d elements divers,6,Sawyer,> 5 m2,4,3,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,4,75-100 m2,AllPub,< 10 m2,1950-1960,1950-1960,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498",52,52,200-300,6-2008,Oui,Non,Non,Oui,2.0,Hauteur sous-sol 2 - 2.2 m
1500-2000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Exposition minimale,500-1000 m2,0,Salle de récréation moyenne,Non fini,1.0,0.0,0,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,TA,Plywood,Plywood,Pas de clôture,Moyenne,2,Fondation Ciment,1,Déductions modérées,40-60 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Autre type garage,1960-1969,150-200 m2,0,Chauffage air pulsé,Bon,1Story,2147,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Corner,Entre 21 et 30 m,Reg,0 m2,190,RL,200-400 m2,Stone,Non défini,Pas d elements divers,12,ClearCr,> 5 m2,2,3,Pavée,Pas de piscine,Non défini,Tar&Grv,Flat,"Echange, saisie, vente rapide",,Vente Garantie Conventionnelle,Pas de solarium,Pave,7,75-100 m2,AllPub,< 10 m2,1960-1970,1960-1970,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.036000116934304,-93.64852973747072,"42.036000116934304, -93.64852973747072",48,48,200-300,12-2008,Oui,Non,Non,Non,3.0,Hauteur sous-sol 2 - 2.2 m
500-1000 m2,1-500 m2,Pas de rallonge 3 saisons,No alley access,2,1Fam,Condition Ss Bonne,Aucune exposition,< 500 m2,0,Quartiers de vie moyenne,Non fini,1.0,0.0,< 500 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,TA,Wd Sdng,Wd Sdng,Intimité minimale,Qualité inconnue,0,Fondation Brique,1,Déductions mineures,40-60 m2,3.0,Condition garage bonne,Non fini,Typique/Moyenne,Autre type garage,1970-1979,100-150 m2,1,Chauffage air pulsé,Bon,1.5Fin,2148,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Corner,Entre 11 et 20 m,Reg,0 m2,50,RL,0,None,Non défini,Pas d elements divers,6,Sawyer,0,4,3,Terre/Gravier,Pas de piscine,Non défini,CompShg,Gable,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,6,50-75 m2,AllPub,0,1925-1950,1970-1980,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498",35,67,< 200,6-2008,Oui,Non,Non,Non,2.5,Hauteur sous-sol 2 - 2.2 m
500-1000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Exposition moyenne,500-1000 m2,0,Quartiers de vie moyenne,Non fini,0.0,0.0,< 500 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,Gd,TA,HdBoard,HdBoard,Intimité minimale,Qualité inconnue,0,Fondation Béton,1,Typique,> 80 m2,3.0,Condition garage bonne,Non fini,Typique/Moyenne,Autre type garage,1970-1979,75-100 m2,0,Chauffage air pulsé,Excellent,SLvl,2149,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Entre 21 et 30 m,Reg,0 m2,80,RL,0,None,Non défini,Pas d elements divers,6,Sawyer,0,4,3,Pavée,Pas de piscine,Non défini,CompShg,Hip,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,5,75-100 m2,AllPub,10-20 m2,1970-1980,1970-1980,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498",38,38,< 200,6-2008,Oui,Non,Non,Non,1.0,Hauteur sous-sol 2.3 - 2.5 m
1500-2000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Bonne exposition,500-1000 m2,0,Bonne qualité de vie,Non fini,1.0,0.0,500-1000 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,TA,Plywood,Plywood,Pas de clôture,Bon,2,Fondation Ciment,1,Typique,40-60 m2,2.0,Condition garage bonne,Fini,Typique/Moyenne,Garage Attaché à la maison,1970-1979,100-150 m2,0,Chauffage air pulsé,Moyen/Typique,1Story,2150,1,Qualité cusine bonne,Lvl,Gtl,Entre 1001 et 2000 m2,CulDSac,Entre 21 et 30 m,IR1,0 m2,20,RL,0,None,Non défini,Pas d elements divers,4,ClearCr,0,3,4,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,7,100-150 m2,AllPub,10-20 m2,1970-1980,1970-1980,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.036000116934304,-93.64852973747072,"42.036000116934304, -93.64852973747072",29,29,200-300,4-2008,Oui,Non,Non,Non,3.0,Hauteur sous-sol 2.3 - 2.5 m
500-1000 m2,1-500 m2,Pas de rallonge 3 saisons,No alley access,2,1Fam,Condition Ss Bonne,Aucune exposition,0,0,Non fini,Non fini,0.0,0.0,500-1000 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,TA,BrkFace,Plywood,Pas de clôture,Bon,1,Fondation Ciment,1,Typique,20-30 m2,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,Avant 1950,100-150 m2,0,Chauffage air pulsé,Moyen/Typique,1.5Fin,2151,1,Qualité cusine bonne,Lvl,Gtl,Entre 201 et 500 m2,Inside,Entre 11 et 20 m,Reg,0 m2,50,RL,0,None,Non défini,Pas d elements divers,1,Edwards,0,3,4,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,5,50-75 m2,AllPub,10-20 m2,1925-1950,1950-1960,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,41.05817196135305,-92.42061613737812,"41.05817196135305, -92.42061613737812",58,60,< 200,1-2008,Oui,Non,Non,Non,1.0,Hauteur sous-sol 2 - 2.2 m
1500-2000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,2,1Fam,Condition Ss Bonne,Bonne exposition,1000-1500 m2,0,Quartiers de vie moyenne,Non fini,1.0,0.0,500-1000 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,TA,Inconnu,Inconnu,Pas de clôture,Bon,2,Fondation Béton,1,Typique,0,0.0,Condition garage autre,Finition inconnue,Qualité inconnue,No Garage,Pas de garage,100-150 m2,0,Chauffage air pulsé,Excellent,1Story,2152,1,Qualité cusine médiocre,Lvl,Gtl,Entre 1001 et 2000 m2,Inside,Entre 21 et 30 m,Reg,0 m2,30,RL,0,None,Non défini,Pas d elements divers,1,Edwards,< 5 m2,4,3,Pavée,Pas de piscine,Non défini,Tar&Grv,Flat,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,5,100-150 m2,AllPub,0,1925-1950,2005-2010,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,41.05817196135305,-92.42061613737812,"41.05817196135305, -92.42061613737812",1,68,200-300,1-2008,Oui,Non,Non,Non,2.0,Hauteur sous-sol 2 - 2.2 m
1500-2000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Exposition moyenne,500-1000 m2,0,Salle de récréation moyenne,Non fini,1.0,0.0,500-1000 m2,Oui,Norm,Norm,Boîte à fusibles,Pas de porche fermé,TA,TA,Wd Sdng,Wd Sdng,Intimité minimale,Moyenne,1,Fondation Ciment,1,Typique,20-30 m2,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,1950-1959,100-150 m2,0,Chauffage air pulsé,Moyen/Typique,1Story,2153,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Entre 21 et 30 m,Reg,0 m2,20,RL,0,None,Non défini,Pas d elements divers,7,Edwards,0,3,3,Pavée,Pas de piscine,Non défini,CompShg,Hip,Vente normale,,Vente Garantie Conventionnelle,> 300 m2,Pave,6,100-150 m2,AllPub,10-20 m2,1950-1960,1950-1960,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,41.05817196135305,-92.42061613737812,"41.05817196135305, -92.42061613737812",52,52,200-300,7-2008,Oui,Non,Non,Non,2.0,Hauteur sous-sol 2 - 2.2 m
500-1000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,2,Duplex,Condition Ss Bonne,Exposition moyenne,500-1000 m2,0,Bonne qualité de vie,Non fini,1.0,0.0,0,Non,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,TA,HdBoard,HdBoard,Pas de clôture,Qualité inconnue,0,Fondation Béton,1,Typique,0,0.0,Condition garage autre,Finition inconnue,Qualité inconnue,No Garage,Pas de garage,75-100 m2,0,Chauffage air pulsé,Mauvais,SFoyer,2154,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Entre 11 et 20 m,Reg,0 m2,90,RL,0,None,Non défini,Pas d elements divers,4,Edwards,0,3,3,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,4,75-100 m2,AllPub,0,1970-1980,1970-1980,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,41.05817196135305,-92.42061613737812,"41.05817196135305, -92.42061613737812",33,33,< 200,4-2008,Oui,Non,Non,Non,2.0,Hauteur sous-sol 2.3 - 2.5 m
500-1000 m2,501-1000 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Aucune exposition,< 500 m2,0,Salle de récréation moyenne,Non fini,0.0,0.0,< 500 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Gd,VinylSd,VinylSd,Bois de bonne qualité,Qualité inconnue,0,Fondation Ciment,1,Typique,20-30 m2,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1960-1969,100-150 m2,1,Chauffage air pulsé,Moyen/Typique,2Story,2155,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Corner,Entre 11 et 20 m,Reg,0 m2,60,RL,200-400 m2,BrkCmn,Non défini,Pas d elements divers,11,Edwards,> 5 m2,4,3,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,7,50-75 m2,AllPub,0,1960-1970,2000-2005,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,41.05817196135305,-92.42061613737812,"41.05817196135305, -92.42061613737812",7,46,< 200,11-2008,Oui,Non,Non,Non,1.5,Hauteur sous-sol 2 - 2.2 m
1000-1500 m2,> 1500 m2,Pas de rallonge 3 saisons,No alley access,4,1Fam,Condition Ss Bonne,Aucune exposition,500-1000 m2,0,Faible qualité,Non fini,0.0,1.0,< 500 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Gd,HdBoard,HdBoard,Bonne intimité,Moyenne,1,Fondation Béton,1,Typique,40-60 m2,2.0,Condition garage bonne,Fini,Typique/Moyenne,Garage encastré,1990-1999,> 250 m2,1,Chauffage air pulsé,Excellent,2Story,2156,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Corner,Entre 21 et 30 m,IR3,0 m2,60,RL,< 200 m2,BrkFace,Non défini,Pas d elements divers,6,SawyerW,< 5 m2,3,3,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,,Vente Garantie Conventionnelle,201-300 m2,Pave,9,100-150 m2,AllPub,< 10 m2,1995-2000,2000-2005,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,40.70556572827466,-91.4093598448185,"40.705565728274664, -91.4093598448185",6,13,300-400,6-2008,Oui,Non,Non,Non,3.0,Hauteur sous-sol 2.3 - 2.5 m
1500-2000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Aucune exposition,1000-1500 m2,0,Bonne qualité de vie,Non fini,1.0,0.0,< 500 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Gd,HdBoard,HdBoard,Pas de clôture,Moyenne,1,Fondation Béton,1,Typique,40-60 m2,2.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,1990-1999,150-200 m2,1,Chauffage air pulsé,Excellent,1Story,2157,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Entre 21 et 30 m,Reg,0 m2,20,RL,200-400 m2,BrkFace,Non défini,Pas d elements divers,4,SawyerW,< 5 m2,3,4,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,7,100-150 m2,AllPub,> 20 m2,1990-1995,1990-1995,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,40.70556572827466,-91.4093598448185,"40.705565728274664, -91.4093598448185",14,14,200-300,4-2008,Oui,Non,Non,Non,3.5,Hauteur sous-sol 2.3 - 2.5 m
1000-1500 m2,1001-1500 m2,Pas de rallonge 3 saisons,No alley access,4,1Fam,Condition Ss Bonne,Aucune exposition,< 500 m2,0,Bonne qualité de vie,Non fini,0.0,0.0,< 500 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Gd,VinylSd,VinylSd,Pas de clôture,Moyenne,1,Fondation Béton,1,Typique,40-60 m2,2.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,1990-1999,200-250 m2,1,Chauffage air pulsé,Excellent,2Story,2158,1,Qualité cusine bonne,Lvl,Gtl,Entre 1001 et 2000 m2,CulDSac,Entre 21 et 30 m,IR2,0 m2,60,RL,0,None,Non défini,Pas d elements divers,12,SawyerW,> 5 m2,3,4,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,9,75-100 m2,AllPub,10-20 m2,1990-1995,1990-1995,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,40.70556572827466,-91.4093598448185,"40.705565728274664, -91.4093598448185",14,15,200-300,12-2008,Oui,Non,Non,Non,2.5,Hauteur sous-sol 2.3 - 2.5 m
1000-1500 m2,501-1000 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Exposition moyenne,0,0,Non fini,Non fini,0.0,0.0,500-1000 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Gd,VinylSd,VinylSd,Pas de clôture,Moyenne,1,Fondation Béton,1,Typique,40-60 m2,2.0,Condition garage bonne,Fini,Typique/Moyenne,Garage Attaché à la maison,1990-1999,150-200 m2,1,Chauffage air pulsé,Excellent,SLvl,2159,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Corner,Entre 21 et 30 m,IR1,0 m2,80,RL,0,None,Non défini,Pas d elements divers,2,SawyerW,< 5 m2,3,4,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,8,50-75 m2,AllPub,< 10 m2,1995-2000,1995-2000,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,40.70556572827466,-91.4093598448185,"40.705565728274664, -91.4093598448185",12,12,200-300,2-2008,Oui,Non,Non,Non,2.5,Hauteur sous-sol 2.3 - 2.5 m
500-1000 m2,501-1000 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Aucune exposition,0,0,Non fini,Non fini,0.0,0.0,500-1000 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Gd,VinylSd,VinylSd,Pas de clôture,Bon,1,Fondation Béton,1,Typique,40-60 m2,2.0,Condition garage bonne,Fini,Typique/Moyenne,Garage encastré,2000-2009,100-150 m2,1,Chauffage air pulsé,Excellent,2Story,2160,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Entre 11 et 20 m,IR1,0 m2,60,RL,0,None,Non défini,Pas d elements divers,3,CollgCr,< 5 m2,3,4,Pavée,Pas de piscine,Non défini,CompShg,Gable,Maison pas terminée,,Vente Nouvelle construction,Pas de solarium,Pave,6,50-75 m2,AllPub,< 10 m2,2005 et plus,2005-2010,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.022234536585565,-93.6517065649376,"42.022234536585565, -93.6517065649376",1,1,< 200,3-2008,Oui,Non,Non,Non,2.5,Hauteur sous-sol 2.3 - 2.5 m
1500-2000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Exposition moyenne,0,0,Non fini,Non fini,0.0,0.0,1500-2336 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Gd,VinylSd,VinylSd,Pas de clôture,Bon,1,Fondation Béton,1,Typique,> 80 m2,3.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,2000-2009,150-200 m2,0,Chauffage air pulsé,Excellent,1Story,2161,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Entre 11 et 20 m,IR1,0 m2,20,RL,< 200 m2,Stone,Non défini,Pas d elements divers,5,CollgCr,< 5 m2,3,4,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,7,> 150 m2,AllPub,10-20 m2,2005 et plus,2005-2010,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.022234536585565,-93.6517065649376,"42.022234536585565, -93.6517065649376",1,1,300-400,5-2008,Oui,Non,Non,Non,2.0,Hauteur sous-sol 2.3 - 2.5 m
> 2000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Bonne exposition,> 1904 m2,0,Bonne qualité de vie,Non fini,1.0,0.0,< 500 m2,Oui,Norm,Norm,Boîte à disjoncteurs,1-100 m2,TA,Gd,VinylSd,VinylSd,Pas de clôture,Bon,2,Fondation Béton,1,Typique,> 80 m2,3.0,Condition garage bonne,Pas parfaitement fini,Bon,Garage Attaché à la maison,2000-2009,200-250 m2,0,Chauffage air pulsé,Excellent,1Story,2162,1,Qualité cusine excellente,Lvl,Gtl,Entre 1001 et 2000 m2,Inside,Entre 21 et 30 m,Reg,0 m2,20,RL,400-600 m2,Stone,Non défini,Pas d elements divers,6,CollgCr,0,3,5,Pavée,Pas de piscine,Non défini,CompShg,Hip,"Echange, saisie, vente rapide",,Vente Garantie Conventionnelle,201-300 m2,Pave,7,> 150 m2,AllPub,0,2005 et plus,2005-2010,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.022234536585565,-93.6517065649376,"42.022234536585565, -93.6517065649376",0,0,400-500,6-2008,Oui,Non,Non,Non,3.0,Hauteur sous-sol 2.3 - 2.5 m
1500-2000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Exposition moyenne,1000-1500 m2,0,Bonne qualité de vie,Non fini,1.0,0.0,500-1000 m2,Oui,PosN,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Ex,VinylSd,VinylSd,Pas de clôture,Bon,2,Fondation Béton,1,Typique,> 80 m2,3.0,Condition garage bonne,Fini,Typique/Moyenne,Garage Attaché à la maison,2000-2009,150-200 m2,1,Chauffage air pulsé,Excellent,1Story,2163,1,Qualité cusine excellente,Lvl,Gtl,Entre 1001 et 2000 m2,Inside,Entre 21 et 30 m,Reg,0 m2,20,RL,400-600 m2,Stone,Non défini,Pas d elements divers,12,CollgCr,< 5 m2,3,5,Pavée,Pas de piscine,Non défini,CompShg,Hip,Maison pas terminée,,Vente Nouvelle construction,Pas de solarium,Pave,8,> 150 m2,AllPub,> 20 m2,2005 et plus,2005-2010,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.022234536585565,-93.6517065649376,"42.022234536585565, -93.6517065649376",0,0,300-400,12-2008,Oui,Non,Non,Oui,3.5,Hauteur sous-sol > 2.5 m
